t_wall,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,ax_ref,ay_ref,az_ref,x_meas,y_meas,z_meas,vx_meas,vy_meas,vz_meas
1774216111.9112365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019518453627824783,0.03168708086013794,0.013008004985749722,0.000539449287793666,0.0008202070546349299,-0.0005680884579898484
1774216111.961183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019485777243971825,0.03170211613178253,0.013031362555921078,-0.003964558633120922,-0.0004776968189088324,0.0014625177361982055
1774216112.01155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019527673721313477,0.03170628845691681,0.012996121309697628,0.0027075762994876154,-0.007253281244722619,-0.0003081035099416942
1774216112.0611842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019521547481417656,0.031725700944662094,0.01301134005188942,0.0027731324660704372,0.0015415903589148738,0.0005998533977954958
1774216112.1111815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019498420879244804,0.0317796990275383,0.013003320433199406,-0.0015405803780992576,-0.002146017588069281,-0.0009881764551808586
1774216112.161212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019499056041240692,0.031730905175209045,0.012981737963855267,-0.0022901000614815293,0.005723933297883757,0.0011203809317115417
1774216112.211864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019511427730321884,0.03177471458911896,0.013014547526836395,-0.0026871565600670904,0.007800077675010633,0.00313816489689192
1774216112.2729914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01952080987393856,0.031667646020650864,0.012992054224014282,-0.0005348397475995338,0.0027984544369349345,-0.0004664991131840378
1774216112.313526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019525842741131783,0.03173905238509178,0.012990692630410194,0.0021515383289500128,-0.0027819180594019157,-0.002780581700191388
1774216112.3621027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01952570304274559,0.031692493706941605,0.012996582314372063,0.0011554241594557396,-0.009054889989616722,0.0005245903389662941
