t_wall,x_ref,y_ref,z_ref,x_meas,y_meas,z_meas,vx_meas,vy_meas,vz_meas
1774214057.1304436,1.6446978434681032,-0.4415452547994646,0.6,2.05741810798645,-0.13314160704612732,0.5998847484588623,-0.2223436615388468,-0.5804253278424414,0.023473052588525573
1774214057.1804347,1.6446978434681032,-0.4415452547994646,0.6,2.0439863204956055,-0.1639356017112732,0.600919783115387,-0.29274828076403314,-0.6074508837879694,0.012927357310487783
1774214057.230464,1.4408774170913035,-0.4660169966518879,0.6,2.0292630195617676,-0.1913718283176422,0.6014794707298279,-0.3321948630544804,-0.5686194856001989,0.012172260751996268
1774214057.2804558,1.4408774170913035,-0.4660169966518879,0.6,2.0100111961364746,-0.2208477109670639,0.6013132929801941,-0.38387987127426526,-0.5437963553066671,-0.004567608300988251
1774214057.3304672,1.4408774170913035,-0.4660169966518879,0.6,1.987771987915039,-0.2490762323141098,0.6009248495101929,-0.44498957746690976,-0.5327054860744379,-0.00286249264422271
1774214057.3804753,1.4408774170913035,-0.4660169966518879,0.6,1.9652522802352905,-0.273404598236084,0.6007795333862305,-0.5334720868435753,-0.5230593800730516,0.01195250674683822
1774214057.4304616,1.4408774170913035,-0.4660169966518879,0.6,1.937717318534851,-0.2995183765888214,0.6010220646858215,-0.5257247215529176,-0.479121137709433,0.003690441698160307
1774214057.480447,1.2022343593031548,-0.4415452547994647,0.6,1.9073375463485718,-0.32365572452545166,0.6013298630714417,-0.6463045946977151,-0.5038952660839809,0.010717242264533114
1774214057.5304496,1.2022343593031548,-0.4415452547994647,0.6,1.877888560295105,-0.3439110517501831,0.6012657284736633,-0.6534841619433811,-0.42001655760479467,0.0024554356518703673
1774214057.5804684,1.2022343593031548,-0.4415452547994647,0.6,1.84279465675354,-0.36488550901412964,0.6010985374450684,-0.7112515597641593,-0.3756070680410364,0.012881534822667226
1774214057.6304328,1.2022343593031548,-0.4415452547994647,0.6,1.8094959259033203,-0.3822900950908661,0.6012467741966248,-0.7156092419848612,-0.3499285621191712,2.8515781583125908e-05
1774214057.6804676,1.2022343593031548,-0.4415452547994647,0.6,1.7705661058425903,-0.39983439445495605,0.6020711660385132,-0.7051412890795209,-0.27847562013955,0.027285550002004305
1774214057.730471,0.934644854197302,-0.3705254938393616,0.6,1.7340465784072876,-0.41410213708877563,0.6025632619857788,-0.7898547264562811,-0.2887776167470531,0.009640147458262055
1774214057.7805216,0.934644854197302,-0.3705254938393616,0.6,1.6918883323669434,-0.4276643991470337,0.6030693650245667,-0.6907897500389487,-0.19702872201548732,0.013138312934190863
1774214057.830497,0.934644854197302,-0.3705254938393616,0.6,1.6481733322143555,-0.439629465341568,0.6031579971313477,-0.9209525076322544,-0.24294547295390048,-0.004958815909675397
1774214057.8804302,0.934644854197302,-0.3705254938393616,0.6,1.6031396389007568,-0.4492909610271454,0.6039271950721741,-0.8777932605273848,-0.16639389024921755,0.018889910894431483
1774214057.930467,0.934644854197302,-0.3705254938393616,0.6,1.5619964599609375,-0.45616164803504944,0.6042805314064026,-0.8834884567932388,-0.14679775022135783,0.011306295824577192
1774214057.980278,0.6446978434681033,-0.2599096227981245,0.6,1.5152627229690552,-0.46168437600135803,0.604948103427887,-0.8275820632018119,-0.0807543089814328,0.009500506938992095
1774214058.030455,0.6446978434681033,-0.2599096227981245,0.6,1.4677857160568237,-0.4651912450790405,0.6057766675949097,-0.8867634139218054,-0.08475414005842548,-0.001534289284185834
1774214058.0804355,0.6446978434681033,-0.2599096227981245,0.6,1.4246726036071777,-0.46642619371414185,0.606553316116333,-0.9437511224374544,-0.015839007188725523,0.012931959150750318
1774214058.130477,0.6446978434681033,-0.2599096227981245,0.6,1.3758442401885986,-0.4660051465034485,0.6075069904327393,-0.9696324343263417,0.01511677057883778,0.00908481041616007
1774214058.180508,0.6446978434681033,-0.2599096227981245,0.6,1.3267112970352173,-0.463642418384552,0.6083961725234985,-1.017555988217362,0.040822461799398795,0.005335165025231895
